16052602.0,1.41791,48.97949,104.6493,49.0000092799,1.54185535361,4.53385066986,15.9593782425,-0.38764116168
16052603.0,1.41761,48.97171,107.0243,48.9922238568,1.54185687926,4.51756715775,15.9343662262,-0.388218104839
16052604.0,1.41771,48.97191,109.3993,48.9924266667,1.5418549571,4.49931144714,15.9113016129,-0.388625204563
16052605.0,1.41771,48.9721,111.7743,48.9926165871,1.54185506932,4.48013687134,15.8905878067,-0.390637993813
16052606.0,1.41771,48.9723,114.1493,48.9928165034,1.54185518745,4.46024036407,15.8706741333,-0.395488709211
16052607.0,1.41771,48.9725,116.5243,48.9930164196,1.54185530558,4.43976593018,15.8496713638,-0.40358838439
16052608.0,1.41771,48.9727,118.8993,48.9932163359,1.54185542371,4.41875171661,15.8259334564,-0.414853274822
16052609.0,1.41771,48.9729,121.2743,48.9934162521,1.54185554183,4.397149086,15.7982387543,-0.428931951523
16052610.0,1.41771,48.9731,123.6493,48.9936161684,1.54185565996,4.37485170364,15.7657470703,-0.445388674736
16052611.0,1.41781,48.9733,126.0243,48.9938189784,1.54185373786,4.35171747208,15.7279129028,-0.463790804148
16052612.0,1.41781,48.9735,128.3993,48.9940188946,1.54185385599,4.32759523392,15.6843700409,-0.4837487638
16052613.0,1.41781,48.9737,130.7743,48.9942188109,1.54185397412,4.30234384537,15.6349220276,-0.504924952984
16052614.0,1.41781,48.9739,133.1493,48.9944187271,1.54185409225,4.27584266663,15.5794639587,-0.527040660381
16052615.0,1.41781,48.9741,135.5243,48.9946186433,1.54185421038,4.24799537659,15.517952919,-0.549872100353
16052616.0,1.41781,48.9743,137.8993,48.9948185596,1.54185432851,4.21873283386,15.4503850937,-0.573242843151
16052617.0,1.41781,48.9745,140.2743,48.9950184758,1.54185444663,4.18801116943,15.3767719269,-0.59701526165
16052618.0,1.41791,48.9747,142.6493,48.9952212859,1.5418525246,4.15581274033,15.2971410751,-0.621079146862
16052619.0,1.41791,48.9749,145.0243,48.9954212022,1.54185264273,4.12213850021,15.2115001678,-0.645347714424
16052620.0,1.41791,48.9751,147.3993,48.9956211184,1.54185276086,4.08701038361,15.1198806763,-0.669745564461
